Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Drosophila_melanogaster	Megalopta_genalis-longest-isoforms
OG0016617		Caust.v2_021991			
OG0016618		Caust.v2_022254			
OG0016619		Caust.v2_012015			
OG0016620		Caust.v2_012019			
OG0016621		Caust.v2_012014			
OG0016622		Caust.v2_012013			
OG0016623		Caust.v2_012017			
OG0016624		Caust.v2_022303			
OG0016625		Caust.v2_016045			
OG0016626		Caust.v2_016047			
OG0016627		Caust.v2_016043			
OG0016628		Caust.v2_016044			
OG0016629		Caust.v2_016049			
OG0016630		Caust.v2_016050			
OG0016631		Caust.v2_016046			
OG0016632		Caust.v2_016048			
OG0016633		Caust.v2_005795			
OG0016634		Caust.v2_005797			
OG0016635		Caust.v2_005807			
OG0016636		Caust.v2_005801			
OG0016637		Caust.v2_005811			
OG0016638		Caust.v2_005820			
OG0016639		Caust.v2_005819			
OG0016640		Caust.v2_005825			
OG0016641		Caust.v2_005833			
OG0016642		Caust.v2_005832			
OG0016643		Caust.v2_005827			
OG0016644		Caust.v2_005823			
OG0016645		Caust.v2_005831			
OG0016646		Caust.v2_005834			
OG0016647		Caust.v2_005822			
OG0016648		Caust.v2_005821			
OG0016649		Caust.v2_022439			
OG0016650		Caust.v2_020599			
OG0016651		Caust.v2_012272			
OG0016652		Caust.v2_012274			
OG0016653		Caust.v2_012281			
OG0016654		Caust.v2_012271			
OG0016655		Caust.v2_012282			
OG0016656		Caust.v2_020217			
OG0016657		Caust.v2_020216			
OG0016658		Caust.v2_018275			
OG0016659		Caust.v2_018278			
OG0016660		Caust.v2_013765			
OG0016661		Caust.v2_013757			
OG0016662		Caust.v2_013767			
OG0016663		Caust.v2_013768			
OG0016664		Caust.v2_013774			
OG0016665		Caust.v2_013762			
OG0016666		Caust.v2_013761			
OG0016667		Caust.v2_013773			
OG0016668		Caust.v2_013760			
OG0016669		Caust.v2_013771			
OG0016670		Caust.v2_013764			
OG0016671		Caust.v2_013766			
OG0016672		Caust.v2_013770			
OG0016673		Caust.v2_013759			
OG0016674		Caust.v2_013772			
OG0016675		Caust.v2_022594			
OG0016676		Caust.v2_016076			
OG0016677		Caust.v2_016075			
OG0016678		Caust.v2_016081			
OG0016679		Caust.v2_016077			
OG0016680		Caust.v2_016082			
OG0016681		Caust.v2_021532			
OG0016682		Caust.v2_022075			
OG0016683		Caust.v2_014194			
OG0016684		Caust.v2_014193			
OG0016685		Caust.v2_021707			
OG0016686		Caust.v2_018792			
OG0016687		Caust.v2_017019			
OG0016688		Caust.v2_017013			
OG0016689		Caust.v2_017014			
OG0016690		Caust.v2_017018			
OG0016691		Caust.v2_017016			
OG0016692		Caust.v2_016328			
OG0016693		Caust.v2_016329			
OG0016694		Caust.v2_003805			
OG0016695		Caust.v2_003821			
OG0016696		Caust.v2_003825			
OG0016697		Caust.v2_003828			
OG0016698		Caust.v2_003819			
OG0016699		Caust.v2_003826			
OG0016700		Caust.v2_022061			
OG0016701		Caust.v2_017534			
OG0016702		Caust.v2_017535			
OG0016703		Caust.v2_017532			
OG0016704		Caust.v2_017530			
OG0016705		Caust.v2_022369			
OG0016706		Caust.v2_020618			
OG0016707		Caust.v2_020617			
OG0016708		Caust.v2_021884			
OG0016709		Caust.v2_017650			
OG0016710		Caust.v2_017652			
OG0016711		Caust.v2_017647			
OG0016712		Caust.v2_017649			
OG0016713		Caust.v2_018310			
OG0016714		Caust.v2_018312			
OG0016715		Caust.v2_018309			
OG0016716		Caust.v2_018314			
OG0016717		Caust.v2_014775			
OG0016718		Caust.v2_021286			
OG0016719		Caust.v2_020412			
OG0016720		Caust.v2_019690			
OG0016721		Caust.v2_019936			
OG0016722		Caust.v2_019981			
OG0016723		Caust.v2_022343			
OG0016724		Caust.v2_021880			
OG0016725		Caust.v2_020109			
OG0016726		Caust.v2_020107			
OG0016727		Caust.v2_019301			
OG0016728		Caust.v2_019570			
OG0016729		Caust.v2_019569			
OG0016730		Caust.v2_016762			
OG0016731		Caust.v2_016761			
OG0016732		Caust.v2_016756			
OG0016733		Caust.v2_016763			
OG0016734		Caust.v2_016764			
OG0016735		Caust.v2_018001			
OG0016736		Caust.v2_018004			
OG0016737		Caust.v2_018003			
OG0016738		Caust.v2_018006			
OG0016739		Caust.v2_008115			
OG0016740		Caust.v2_008134			
OG0016741		Caust.v2_018383			
OG0016742		Caust.v2_016021			
OG0016743		Caust.v2_016020			
OG0016744		Caust.v2_016018			
OG0016745		Caust.v2_019079			
OG0016746		Caust.v2_021050			
OG0016747		Caust.v2_021051			
OG0016748		Caust.v2_019924			
OG0016749		Caust.v2_021374			
OG0016750		Caust.v2_021049			
OG0016751		Caust.v2_011782			
OG0016752		Caust.v2_011786			
OG0016753		Caust.v2_011783			
OG0016754		Caust.v2_011784			
OG0016755		Caust.v2_011781			
OG0016756		Caust.v2_011780			
OG0016757		Caust.v2_011779			
OG0016758		Caust.v2_011796			
OG0016759		Caust.v2_011792			
OG0016760		Caust.v2_011795			
OG0016761		Caust.v2_011794			
OG0016762		Caust.v2_011789			
OG0016763		Caust.v2_011791			
OG0016764		Caust.v2_011787			
OG0016765		Caust.v2_011798			
OG0016766		Caust.v2_011790			
OG0016767		Caust.v2_011799			
OG0016768		Caust.v2_011800			
OG0016769		Caust.v2_015619			
OG0016770		Caust.v2_015617			
OG0016771		Caust.v2_015618			
OG0016772		Caust.v2_015614			
OG0016773		Caust.v2_015616			
OG0016774		Caust.v2_015620			
OG0016775		Caust.v2_015624			
OG0016776		Caust.v2_015622			
OG0016777		Caust.v2_015613			
OG0016778		Caust.v2_015615			
OG0016779		Caust.v2_015623			
OG0016780		Caust.v2_015166			
OG0016781		Caust.v2_015168			
OG0016782		Caust.v2_015171			
OG0016783		Caust.v2_015173			
OG0016784		Caust.v2_015174			
OG0016785		Caust.v2_015175			
OG0016786		Caust.v2_015176			
OG0016787		Caust.v2_015172			
OG0016788		Caust.v2_015165			
OG0016789		Caust.v2_015167			
OG0016790		Caust.v2_022047			
OG0016791		Caust.v2_006892			
OG0016792		Caust.v2_006893			
OG0016793		Caust.v2_006886			
OG0016794		Caust.v2_006884			
OG0016795		Caust.v2_006890			
OG0016796		Caust.v2_006885			
OG0016797		Caust.v2_006918			
OG0016798		Caust.v2_006911			
OG0016799		Caust.v2_006922			
OG0016800		Caust.v2_006927			
OG0016801		Caust.v2_006929			
OG0016802		Caust.v2_006916			
OG0016803		Caust.v2_006928			
OG0016804		Caust.v2_006908			
OG0016805		Caust.v2_006898			
OG0016806		Caust.v2_006901			
OG0016807		Caust.v2_006904			
OG0016808		Caust.v2_021634			
OG0016809		Caust.v2_020457			
OG0016810		Caust.v2_022235			
OG0016811		Caust.v2_018686			
OG0016812		Caust.v2_018687			
OG0016813		Caust.v2_018685			
OG0016814		Caust.v2_021966			
OG0016815		Caust.v2_016988			
OG0016816		Caust.v2_016986			
OG0016817		Caust.v2_016990			
OG0016818		Caust.v2_016989			
OG0016819		Caust.v2_016987			
OG0016820		Caust.v2_019486			
OG0016821		Caust.v2_019643			
OG0016822		Caust.v2_019644			
OG0016823		Caust.v2_018440			
OG0016824		Caust.v2_012667			
OG0016825		Caust.v2_012666			
OG0016826		Caust.v2_012668			
OG0016827		Caust.v2_019382			
OG0016828		Caust.v2_019381			
OG0016829		Caust.v2_019383			
OG0016830		Caust.v2_016415			
OG0016831		Caust.v2_017292			
OG0016832		Caust.v2_017290			
OG0016833		Caust.v2_017289			
OG0016834		Caust.v2_017287			
OG0016835		Caust.v2_017286			
OG0016836		Caust.v2_020692			
OG0016837		Caust.v2_020693			
OG0016838		Caust.v2_000012			
OG0016839		Caust.v2_000008			
OG0016840		Caust.v2_000016			
OG0016841		Caust.v2_000021			
OG0016842		Caust.v2_000024			
OG0016843		Caust.v2_000025			
OG0016844		Caust.v2_000028			
OG0016845		Caust.v2_000033			
OG0016846		Caust.v2_000053			
OG0016847		Caust.v2_000032			
OG0016848		Caust.v2_000052			
OG0016849		Caust.v2_000058			
OG0016850		Caust.v2_000057			
OG0016851		Caust.v2_000086			
OG0016852		Caust.v2_000088			
OG0016853		Caust.v2_000089			
OG0016854		Caust.v2_000110			
OG0016855		Caust.v2_000109			
OG0016856		Caust.v2_000107			
OG0016857		Caust.v2_000108			
OG0016858		Caust.v2_000112			
OG0016859		Caust.v2_000126			
OG0016860		Caust.v2_000115			
OG0016861		Caust.v2_000121			
OG0016862		Caust.v2_000122			
OG0016863		Caust.v2_000113			
OG0016864		Caust.v2_000139			
OG0016865		Caust.v2_000132			
OG0016866		Caust.v2_000140			
OG0016867		Caust.v2_000141			
OG0016868		Caust.v2_000133			
OG0016869		Caust.v2_000134			
OG0016870		Caust.v2_000135			
OG0016871		Caust.v2_000137			
OG0016872		Caust.v2_000151			
OG0016873		Caust.v2_000147			
OG0016874		Caust.v2_000157			
OG0016875		Caust.v2_000162			
OG0016876		Caust.v2_000183			
OG0016877		Caust.v2_000177			
OG0016878		Caust.v2_000180			
OG0016879		Caust.v2_000176			
OG0016880		Caust.v2_000179			
OG0016881		Caust.v2_000181			
OG0016882		Caust.v2_000187			
OG0016883		Caust.v2_000193			
OG0016884		Caust.v2_000186			
OG0016885		Caust.v2_000178			
OG0016886		Caust.v2_000185			
OG0016887		Caust.v2_000188			
OG0016888		Caust.v2_000195			
OG0016889		Caust.v2_000196			
OG0016890		Caust.v2_000204			
OG0016891		Caust.v2_000199			
OG0016892		Caust.v2_000209			
OG0016893		Caust.v2_000201			
OG0016894		Caust.v2_000206			
OG0016895		Caust.v2_000205			
OG0016896		Caust.v2_000211			
OG0016897		Caust.v2_000208			
OG0016898		Caust.v2_000212			
OG0016899		Caust.v2_000203			
OG0016900		Caust.v2_000207			
OG0016901		Caust.v2_000217			
OG0016902		Caust.v2_000218			
OG0016903		Caust.v2_000220			
OG0016904		Caust.v2_000215			
OG0016905		Caust.v2_000214			
OG0016906		Caust.v2_000213			
OG0016907		Caust.v2_000216			
OG0016908		Caust.v2_000231			
OG0016909		Caust.v2_000232			
OG0016910		Caust.v2_000229			
OG0016911		Caust.v2_000222			
OG0016912		Caust.v2_000230			
OG0016913		Caust.v2_000221			
OG0016914		Caust.v2_000223			
OG0016915		Caust.v2_000225			
OG0016916		Caust.v2_000224			
OG0016917		Caust.v2_000235			
OG0016918		Caust.v2_000239			
OG0016919		Caust.v2_000237			
OG0016920		Caust.v2_000236			
OG0016921		Caust.v2_000234			
OG0016922		Caust.v2_000238			
OG0016923		Caust.v2_000233			
OG0016924		Caust.v2_000219			
OG0016925		Caust.v2_000240			
OG0016926		Caust.v2_000243			
OG0016927		Caust.v2_000250			
OG0016928		Caust.v2_000246			
OG0016929		Caust.v2_000245			
OG0016930		Caust.v2_000249			
OG0016931		Caust.v2_000248			
OG0016932		Caust.v2_000251			
OG0016933		Caust.v2_000254			
OG0016934		Caust.v2_000261			
OG0016935		Caust.v2_000262			
OG0016936		Caust.v2_000252			
OG0016937		Caust.v2_000268			
OG0016938		Caust.v2_000267			
OG0016939		Caust.v2_000269			
OG0016940		Caust.v2_000260			
OG0016941		Caust.v2_000288			
OG0016942		Caust.v2_000274			
OG0016943		Caust.v2_000280			
OG0016944		Caust.v2_000273			
OG0016945		Caust.v2_000277			
OG0016946		Caust.v2_000278			
OG0016947		Caust.v2_000279			
OG0016948		Caust.v2_000276			
OG0016949		Caust.v2_000289			
OG0016950		Caust.v2_000272			
OG0016951		Caust.v2_000287			
OG0016952		Caust.v2_000270			
OG0016953		Caust.v2_000271			
OG0016954		Caust.v2_000275			
OG0016955		Caust.v2_000290			
OG0016956		Caust.v2_000291			
OG0016957		Caust.v2_000292			
OG0016958		Caust.v2_000295			
OG0016959		Caust.v2_000300			
OG0016960		Caust.v2_000297			
OG0016961		Caust.v2_000305			
OG0016962		Caust.v2_000296			
OG0016963		Caust.v2_000306			
OG0016964		Caust.v2_000307			
OG0016965		Caust.v2_000320			
OG0016966		Caust.v2_000326			
OG0016967		Caust.v2_000314			
OG0016968		Caust.v2_000317			
OG0016969		Caust.v2_000319			
OG0016970		Caust.v2_000316			
OG0016971		Caust.v2_000321			
OG0016972		Caust.v2_000315			
OG0016973		Caust.v2_000318			
OG0016974		Caust.v2_000328			
OG0016975		Caust.v2_000327			
OG0016976		Caust.v2_000331			
OG0016977		Caust.v2_000329			
OG0016978		Caust.v2_000343			
OG0016979		Caust.v2_000336			
OG0016980		Caust.v2_000333			
OG0016981		Caust.v2_000332			
OG0016982		Caust.v2_000338			
OG0016983		Caust.v2_000341			
OG0016984		Caust.v2_000334			
OG0016985		Caust.v2_000340			
OG0016986		Caust.v2_000330			
OG0016987		Caust.v2_000339			
OG0016988		Caust.v2_000344			
OG0016989		Caust.v2_000337			
OG0016990		Caust.v2_000335			
OG0016991		Caust.v2_000348			
OG0016992		Caust.v2_000350			
OG0016993		Caust.v2_000347			
OG0016994		Caust.v2_000349			
OG0016995		Caust.v2_000345			
OG0016996		Caust.v2_000359			
OG0016997		Caust.v2_000363			
OG0016998		Caust.v2_000364			
OG0016999		Caust.v2_000367			
OG0017000		Caust.v2_000362			
OG0017001		Caust.v2_000365			
OG0017002		Caust.v2_000368			
OG0017003		Caust.v2_000387			
OG0017004		Caust.v2_000385			
OG0017005		Caust.v2_000374			
OG0017006		Caust.v2_000386			
OG0017007		Caust.v2_000382			
OG0017008		Caust.v2_000383			
OG0017009		Caust.v2_000381			
OG0017010		Caust.v2_000404			
OG0017011		Caust.v2_000399			
OG0017012		Caust.v2_000405			
OG0017013		Caust.v2_000409			
OG0017014		Caust.v2_000388			
OG0017015		Caust.v2_000384			
OG0017016		Caust.v2_000389			
OG0017017		Caust.v2_000391			
OG0017018		Caust.v2_000393			
OG0017019		Caust.v2_000392			
OG0017020		Caust.v2_000394			
OG0017021		Caust.v2_000390			
OG0017022		Caust.v2_000417			
OG0017023		Caust.v2_000421			
OG0017024		Caust.v2_000419			
OG0017025		Caust.v2_000410			
OG0017026		Caust.v2_000425			
OG0017027		Caust.v2_000415			
OG0017028		Caust.v2_000418			
OG0017029		Caust.v2_000413			
OG0017030		Caust.v2_000411			
OG0017031		Caust.v2_000412			
OG0017032		Caust.v2_000416			
OG0017033		Caust.v2_000438			
OG0017034		Caust.v2_000429			
OG0017035		Caust.v2_000427			
OG0017036		Caust.v2_000422			
OG0017037		Caust.v2_000435			
OG0017038		Caust.v2_000432			
OG0017039		Caust.v2_000426			
OG0017040		Caust.v2_000420			
OG0017041		Caust.v2_000423			
OG0017042		Caust.v2_000434			
OG0017043		Caust.v2_000424			
OG0017044		Caust.v2_000430			
OG0017045		Caust.v2_000439			
OG0017046		Caust.v2_000446			
OG0017047		Caust.v2_000458			
OG0017048		Caust.v2_000459			
OG0017049		Caust.v2_000457			
OG0017050		Caust.v2_000454			
OG0017051		Caust.v2_000452			
OG0017052		Caust.v2_000453			
OG0017053		Caust.v2_000456			
OG0017054		Caust.v2_000462			
OG0017055		Caust.v2_000461			
OG0017056		Caust.v2_000455			
OG0017057		Caust.v2_000464			
OG0017058		Caust.v2_000469			
OG0017059		Caust.v2_000470			
OG0017060		Caust.v2_000468			
OG0017061		Caust.v2_000473			
OG0017062		Caust.v2_000467			
OG0017063		Caust.v2_000463			
OG0017064		Caust.v2_000466			
OG0017065		Caust.v2_000471			
OG0017066		Caust.v2_000474			
OG0017067		Caust.v2_000477			
OG0017068		Caust.v2_000482			
OG0017069		Caust.v2_000481			
OG0017070		Caust.v2_000476			
OG0017071		Caust.v2_000486			
OG0017072		Caust.v2_000475			
OG0017073		Caust.v2_000480			
OG0017074		Caust.v2_000479			
OG0017075		Caust.v2_000483			
OG0017076		Caust.v2_000485			
OG0017077		Caust.v2_000478			
OG0017078		Caust.v2_000488			
OG0017079		Caust.v2_000495			
OG0017080		Caust.v2_000497			
OG0017081		Caust.v2_000498			
OG0017082		Caust.v2_000499			
OG0017083		Caust.v2_000508			
OG0017084		Caust.v2_000505			
OG0017085		Caust.v2_000507			
OG0017086		Caust.v2_000512			
OG0017087		Caust.v2_000513			
OG0017088		Caust.v2_000511			
OG0017089		Caust.v2_000500			
OG0017090		Caust.v2_000506			
OG0017091		Caust.v2_000501			
OG0017092		Caust.v2_000515			
OG0017093		Caust.v2_000516			
OG0017094		Caust.v2_000518			
OG0017095		Caust.v2_000514			
OG0017096		Caust.v2_000519			
OG0017097		Caust.v2_000525			
OG0017098		Caust.v2_000527			
OG0017099		Caust.v2_000520			
OG0017100		Caust.v2_000528			
OG0017101		Caust.v2_000526			
OG0017102		Caust.v2_000522			
OG0017103		Caust.v2_000523			
OG0017104		Caust.v2_000530			
OG0017105		Caust.v2_000545			
OG0017106		Caust.v2_000529			
OG0017107		Caust.v2_000546			
OG0017108		Caust.v2_000563			
OG0017109		Caust.v2_000565			
OG0017110		Caust.v2_000566			
OG0017111		Caust.v2_000568			
OG0017112		Caust.v2_000564			
OG0017113		Caust.v2_000575			
OG0017114		Caust.v2_000573			
OG0017115		Caust.v2_000572			
OG0017116		Caust.v2_000574			
OG0017117		Caust.v2_000571			
OG0017118		Caust.v2_000567			
OG0017119		Caust.v2_000569			
OG0017120		Caust.v2_000585			
OG0017121		Caust.v2_000577			
OG0017122		Caust.v2_000593			
OG0017123		Caust.v2_000586			
OG0017124		Caust.v2_000595			
OG0017125		Caust.v2_000588			
OG0017126		Caust.v2_000587			
OG0017127		Caust.v2_000596			
OG0017128		Caust.v2_000591			
OG0017129		Caust.v2_000592			
OG0017130		Caust.v2_000589			
OG0017131		Caust.v2_000597			
OG0017132		Caust.v2_000599			
OG0017133		Caust.v2_000600			
OG0017134		Caust.v2_000606			
OG0017135		Caust.v2_000604			
OG0017136		Caust.v2_000609			
OG0017137		Caust.v2_000605			
OG0017138		Caust.v2_000598			
OG0017139		Caust.v2_000610			
OG0017140		Caust.v2_000607			
OG0017141		Caust.v2_000608			
OG0017142		Caust.v2_000614			
OG0017143		Caust.v2_000611			
OG0017144		Caust.v2_000612			
OG0017145		Caust.v2_000615			
OG0017146		Caust.v2_000622			
OG0017147		Caust.v2_000626			
OG0017148		Caust.v2_000621			
OG0017149		Caust.v2_000613			
OG0017150		Caust.v2_000624			
OG0017151		Caust.v2_000617			
OG0017152		Caust.v2_000628			
OG0017153		Caust.v2_000629			
OG0017154		Caust.v2_000616			
OG0017155		Caust.v2_000619			
OG0017156		Caust.v2_000625			
OG0017157		Caust.v2_000627			
OG0017158		Caust.v2_013279			
OG0017159		Caust.v2_013274			
OG0017160		Caust.v2_013277			
OG0017161		Caust.v2_013278			
OG0017162		Caust.v2_013276			
OG0017163		Caust.v2_013280			
OG0017164		Caust.v2_013273			
OG0017165		Caust.v2_013275			
OG0017166		Caust.v2_013291			
OG0017167		Caust.v2_013292			
OG0017168		Caust.v2_013284			
OG0017169		Caust.v2_013281			
OG0017170		Caust.v2_013283			
OG0017171		Caust.v2_013288			
OG0017172		Caust.v2_013286			
OG0017173		Caust.v2_013285			
OG0017174		Caust.v2_013282			
OG0017175		Caust.v2_013290			
OG0017176		Caust.v2_022164			
OG0017177		Caust.v2_022458			
OG0017178		Caust.v2_021303			
OG0017179		Caust.v2_017386			
OG0017180		Caust.v2_017384			
OG0017181		Caust.v2_017382			
OG0017182		Caust.v2_017383			
OG0017183		Caust.v2_020429			
OG0017184		Caust.v2_022566			
OG0017185		Caust.v2_016783			
OG0017186		Caust.v2_016788			
OG0017187		Caust.v2_016787			
OG0017188		Caust.v2_016782			
OG0017189		Caust.v2_016785			
OG0017190		Caust.v2_022377			
OG0017191		Caust.v2_021981			
OG0017192		Caust.v2_011267			
OG0017193		Caust.v2_011250			
OG0017194		Caust.v2_011251			
OG0017195		Caust.v2_022488			
OG0017196		Caust.v2_014834			
OG0017197		Caust.v2_014835			
OG0017198		Caust.v2_014839			
OG0017199		Caust.v2_014846			
OG0017200		Caust.v2_014844			
OG0017201		Caust.v2_014841			
OG0017202		Caust.v2_014845			
OG0017203		Caust.v2_014836			
OG0017204		Caust.v2_014838			
OG0017205		Caust.v2_014842			
OG0017206		Caust.v2_021932			
OG0017207		Caust.v2_020393			
OG0017208		Caust.v2_020394			
OG0017209		Caust.v2_020827			
OG0017210		Caust.v2_006411			
OG0017211		Caust.v2_006410			
OG0017212		Caust.v2_006407			
OG0017213		Caust.v2_006405			
OG0017214		Caust.v2_006408			
OG0017215		Caust.v2_006418			
OG0017216		Caust.v2_006426			
OG0017217		Caust.v2_006431			
OG0017218		Caust.v2_006422			
OG0017219		Caust.v2_006419			
OG0017220		Caust.v2_006428			
OG0017221		Caust.v2_006421			
OG0017222		Caust.v2_007676			
OG0017223		Caust.v2_007683			
OG0017224		Caust.v2_007681			
OG0017225		Caust.v2_007678			
OG0017226		Caust.v2_007690			
OG0017227		Caust.v2_007689			
OG0017228		Caust.v2_007687			
OG0017229		Caust.v2_007684			
OG0017230		Caust.v2_007692			
OG0017231		Caust.v2_007693			
OG0017232		Caust.v2_007700			
OG0017233		Caust.v2_007719			
OG0017234		Caust.v2_007721			
OG0017235		Caust.v2_007716			
OG0017236		Caust.v2_007701			
OG0017237		Caust.v2_007714			
OG0017238		Caust.v2_007691			
OG0017239		Caust.v2_007695			
OG0017240		Caust.v2_016665			
OG0017241		Caust.v2_016668			
OG0017242		Caust.v2_016666			
OG0017243		Caust.v2_016662			
OG0017244		Caust.v2_011900			
OG0017245		Caust.v2_011903			
OG0017246		Caust.v2_011908			
OG0017247		Caust.v2_011901			
OG0017248		Caust.v2_011922			
OG0017249		Caust.v2_011899			
OG0017250		Caust.v2_011902			
