Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Megalopta_genalis-longest-isoforms
OG0015611		Caust.v2_014258		
OG0015612		Caust.v2_014257		
OG0015613		Caust.v2_020200		
OG0015614		Caust.v2_019465		
OG0015615		Caust.v2_021421		
OG0015616		Caust.v2_000635		
OG0015617		Caust.v2_000636		
OG0015618		Caust.v2_000645		
OG0015619		Caust.v2_000647		
OG0015620		Caust.v2_000646		
OG0015621		Caust.v2_000644		
OG0015622		Caust.v2_000640		
OG0015623		Caust.v2_000638		
OG0015624		Caust.v2_000642		
OG0015625		Caust.v2_000637		
OG0015626		Caust.v2_000656		
OG0015627		Caust.v2_000658		
OG0015628		Caust.v2_000659		
OG0015629		Caust.v2_000661		
OG0015630		Caust.v2_000662		
OG0015631		Caust.v2_000654		
OG0015632		Caust.v2_000664		
OG0015633		Caust.v2_000665		
OG0015634		Caust.v2_000670		
OG0015635		Caust.v2_000669		
OG0015636		Caust.v2_000671		
OG0015637		Caust.v2_000668		
OG0015638		Caust.v2_000672		
OG0015639		Caust.v2_000667		
OG0015640		Caust.v2_000666		
OG0015641		Caust.v2_000689		
OG0015642		Caust.v2_000691		
OG0015643		Caust.v2_000694		
OG0015644		Caust.v2_000695		
OG0015645		Caust.v2_000693		
OG0015646		Caust.v2_000701		
OG0015647		Caust.v2_000697		
OG0015648		Caust.v2_000699		
OG0015649		Caust.v2_000696		
OG0015650		Caust.v2_000698		
OG0015651		Caust.v2_000692		
OG0015652		Caust.v2_000703		
OG0015653		Caust.v2_000707		
OG0015654		Caust.v2_000704		
OG0015655		Caust.v2_000702		
OG0015656		Caust.v2_000712		
OG0015657		Caust.v2_000708		
OG0015658		Caust.v2_000710		
OG0015659		Caust.v2_000709		
OG0015660		Caust.v2_000705		
OG0015661		Caust.v2_000706		
OG0015662		Caust.v2_000720		
OG0015663		Caust.v2_000723		
OG0015664		Caust.v2_000713		
OG0015665		Caust.v2_000718		
OG0015666		Caust.v2_000719		
OG0015667		Caust.v2_000714		
OG0015668		Caust.v2_000715		
OG0015669		Caust.v2_000722		
OG0015670		Caust.v2_000711		
OG0015671		Caust.v2_000721		
OG0015672		Caust.v2_000716		
OG0015673		Caust.v2_000717		
OG0015674		Caust.v2_000733		
OG0015675		Caust.v2_000729		
OG0015676		Caust.v2_000730		
OG0015677		Caust.v2_000726		
OG0015678		Caust.v2_000725		
OG0015679		Caust.v2_000734		
OG0015680		Caust.v2_000727		
OG0015681		Caust.v2_000731		
OG0015682		Caust.v2_000724		
OG0015683		Caust.v2_000728		
OG0015684		Caust.v2_000735		
OG0015685		Caust.v2_000736		
OG0015686		Caust.v2_000741		
OG0015687		Caust.v2_000739		
OG0015688		Caust.v2_000737		
OG0015689		Caust.v2_000738		
OG0015690		Caust.v2_000744		
OG0015691		Caust.v2_000747		
OG0015692		Caust.v2_000743		
OG0015693		Caust.v2_000742		
OG0015694		Caust.v2_000745		
OG0015695		Caust.v2_000748		
OG0015696		Caust.v2_000758		
OG0015697		Caust.v2_000755		
OG0015698		Caust.v2_000752		
OG0015699		Caust.v2_000746		
OG0015700		Caust.v2_000751		
OG0015701		Caust.v2_000762		
OG0015702		Caust.v2_000753		
OG0015703		Caust.v2_000759		
OG0015704		Caust.v2_000761		
OG0015705		Caust.v2_000749		
OG0015706		Caust.v2_000757		
OG0015707		Caust.v2_000756		
OG0015708		Caust.v2_000754		
OG0015709		Caust.v2_000770		
OG0015710		Caust.v2_000763		
OG0015711		Caust.v2_000777		
OG0015712		Caust.v2_000776		
OG0015713		Caust.v2_000773		
OG0015714		Caust.v2_000769		
OG0015715		Caust.v2_000775		
OG0015716		Caust.v2_000772		
OG0015717		Caust.v2_000767		
OG0015718		Caust.v2_000765		
OG0015719		Caust.v2_000774		
OG0015720		Caust.v2_000766		
OG0015721		Caust.v2_000764		
OG0015722		Caust.v2_000768		
OG0015723		Caust.v2_000780		
OG0015724		Caust.v2_000771		
OG0015725		Caust.v2_000778		
OG0015726		Caust.v2_000781		
OG0015727		Caust.v2_000795		
OG0015728		Caust.v2_000779		
OG0015729		Caust.v2_000786		
OG0015730		Caust.v2_000788		
OG0015731		Caust.v2_000790		
OG0015732		Caust.v2_000782		
OG0015733		Caust.v2_000794		
OG0015734		Caust.v2_000796		
OG0015735		Caust.v2_000798		
OG0015736		Caust.v2_000789		
OG0015737		Caust.v2_000805		
OG0015738		Caust.v2_000807		
OG0015739		Caust.v2_000797		
OG0015740		Caust.v2_000802		
OG0015741		Caust.v2_000787		
OG0015742		Caust.v2_000804		
OG0015743		Caust.v2_000800		
OG0015744		Caust.v2_000801		
OG0015745		Caust.v2_000803		
OG0015746		Caust.v2_000799		
OG0015747		Caust.v2_000811		
OG0015748		Caust.v2_000814		
OG0015749		Caust.v2_000826		
OG0015750		Caust.v2_000840		
OG0015751		Caust.v2_000836		
OG0015752		Caust.v2_000842		
OG0015753		Caust.v2_000841		
OG0015754		Caust.v2_000851		
OG0015755		Caust.v2_000852		
OG0015756		Caust.v2_000853		
OG0015757		Caust.v2_000857		
OG0015758		Caust.v2_000849		
OG0015759		Caust.v2_000854		
OG0015760		Caust.v2_000848		
OG0015761		Caust.v2_000864		
OG0015762		Caust.v2_000844		
OG0015763		Caust.v2_000846		
OG0015764		Caust.v2_000865		
OG0015765		Caust.v2_000863		
OG0015766		Caust.v2_000858		
OG0015767		Caust.v2_000855		
OG0015768		Caust.v2_000870		
OG0015769		Caust.v2_000876		
OG0015770		Caust.v2_000862		
OG0015771		Caust.v2_000872		
OG0015772		Caust.v2_000861		
OG0015773		Caust.v2_000868		
OG0015774		Caust.v2_000874		
OG0015775		Caust.v2_000875		
OG0015776		Caust.v2_000879		
OG0015777		Caust.v2_000873		
OG0015778		Caust.v2_000869		
OG0015779		Caust.v2_000877		
OG0015780		Caust.v2_000871		
OG0015781		Caust.v2_000885		
OG0015782		Caust.v2_000883		
OG0015783		Caust.v2_000899		
OG0015784		Caust.v2_000900		
OG0015785		Caust.v2_000896		
OG0015786		Caust.v2_000881		
OG0015787		Caust.v2_000893		
OG0015788		Caust.v2_000897		
OG0015789		Caust.v2_000895		
OG0015790		Caust.v2_000887		
OG0015791		Caust.v2_000889		
OG0015792		Caust.v2_000890		
OG0015793		Caust.v2_000882		
OG0015794		Caust.v2_000892		
OG0015795		Caust.v2_000898		
OG0015796		Caust.v2_000884		
OG0015797		Caust.v2_000886		
OG0015798		Caust.v2_000891		
OG0015799		Caust.v2_000888		
OG0015800		Caust.v2_000894		
OG0015801		Caust.v2_000880		
OG0015802		Caust.v2_000916		
OG0015803		Caust.v2_000909		
OG0015804		Caust.v2_000907		
OG0015805		Caust.v2_000906		
OG0015806		Caust.v2_000917		
OG0015807		Caust.v2_000923		
OG0015808		Caust.v2_000922		
OG0015809		Caust.v2_000931		
OG0015810		Caust.v2_000921		
OG0015811		Caust.v2_000924		
OG0015812		Caust.v2_000929		
OG0015813		Caust.v2_000926		
OG0015814		Caust.v2_000934		
OG0015815		Caust.v2_000928		
OG0015816		Caust.v2_000933		
OG0015817		Caust.v2_000920		
OG0015818		Caust.v2_000918		
OG0015819		Caust.v2_000919		
OG0015820		Caust.v2_000927		
OG0015821		Caust.v2_000930		
OG0015822		Caust.v2_000935		
OG0015823		Caust.v2_000950		
OG0015824		Caust.v2_000943		
OG0015825		Caust.v2_000936		
OG0015826		Caust.v2_000946		
OG0015827		Caust.v2_000940		
OG0015828		Caust.v2_000944		
OG0015829		Caust.v2_000942		
OG0015830		Caust.v2_000949		
OG0015831		Caust.v2_000945		
OG0015832		Caust.v2_000941		
OG0015833		Caust.v2_000939		
OG0015834		Caust.v2_000948		
OG0015835		Caust.v2_000947		
OG0015836		Caust.v2_000937		
OG0015837		Caust.v2_000938		
OG0015838		Caust.v2_000958		
OG0015839		Caust.v2_000963		
OG0015840		Caust.v2_000953		
OG0015841		Caust.v2_000957		
OG0015842		Caust.v2_000959		
OG0015843		Caust.v2_000956		
OG0015844		Caust.v2_000952		
OG0015845		Caust.v2_000965		
OG0015846		Caust.v2_000962		
OG0015847		Caust.v2_000955		
OG0015848		Caust.v2_000964		
OG0015849		Caust.v2_000954		
OG0015850		Caust.v2_000960		
OG0015851		Caust.v2_000961		
OG0015852		Caust.v2_000981		
OG0015853		Caust.v2_000977		
OG0015854		Caust.v2_000991		
OG0015855		Caust.v2_000992		
OG0015856		Caust.v2_000985		
OG0015857		Caust.v2_000982		
OG0015858		Caust.v2_000984		
OG0015859		Caust.v2_000978		
OG0015860		Caust.v2_000999		
OG0015861		Caust.v2_001006		
OG0015862		Caust.v2_000993		
OG0015863		Caust.v2_000996		
OG0015864		Caust.v2_000995		
OG0015865		Caust.v2_001002		
OG0015866		Caust.v2_001003		
OG0015867		Caust.v2_000994		
OG0015868		Caust.v2_000997		
OG0015869		Caust.v2_000988		
OG0015870		Caust.v2_000990		
OG0015871		Caust.v2_000998		
OG0015872		Caust.v2_000983		
OG0015873		Caust.v2_001025		
OG0015874		Caust.v2_001026		
OG0015875		Caust.v2_001015		
OG0015876		Caust.v2_001040		
OG0015877		Caust.v2_001042		
OG0015878		Caust.v2_001050		
OG0015879		Caust.v2_001058		
OG0015880		Caust.v2_001060		
OG0015881		Caust.v2_001065		
OG0015882		Caust.v2_001063		
OG0015883		Caust.v2_001061		
OG0015884		Caust.v2_001066		
OG0015885		Caust.v2_001059		
OG0015886		Caust.v2_001062		
OG0015887		Caust.v2_001067		
OG0015888		Caust.v2_001064		
OG0015889		Caust.v2_001081		
OG0015890		Caust.v2_001082		
OG0015891		Caust.v2_001085		
OG0015892		Caust.v2_001076		
OG0015893		Caust.v2_001073		
OG0015894		Caust.v2_001074		
OG0015895		Caust.v2_001072		
OG0015896		Caust.v2_001084		
OG0015897		Caust.v2_001078		
OG0015898		Caust.v2_001086		
OG0015899		Caust.v2_001090		
OG0015900		Caust.v2_001102		
OG0015901		Caust.v2_001097		
OG0015902		Caust.v2_001099		
OG0015903		Caust.v2_001096		
OG0015904		Caust.v2_001091		
OG0015905		Caust.v2_001098		
OG0015906		Caust.v2_001088		
OG0015907		Caust.v2_001079		
OG0015908		Caust.v2_001107		
OG0015909		Caust.v2_001119		
OG0015910		Caust.v2_001127		
OG0015911		Caust.v2_001135		
OG0015912		Caust.v2_001109		
OG0015913		Caust.v2_001120		
OG0015914		Caust.v2_001131		
OG0015915		Caust.v2_001129		
OG0015916		Caust.v2_001136		
OG0015917		Caust.v2_001132		
OG0015918		Caust.v2_001130		
OG0015919		Caust.v2_001134		
OG0015920		Caust.v2_001138		
OG0015921		Caust.v2_001144		
OG0015922		Caust.v2_001142		
OG0015923		Caust.v2_001125		
OG0015924		Caust.v2_001128		
OG0015925		Caust.v2_001140		
OG0015926		Caust.v2_001141		
OG0015927		Caust.v2_001146		
OG0015928		Caust.v2_001150		
OG0015929		Caust.v2_001149		
OG0015930		Caust.v2_001152		
OG0015931		Caust.v2_001151		
OG0015932		Caust.v2_001160		
OG0015933		Caust.v2_001156		
OG0015934		Caust.v2_001164		
OG0015935		Caust.v2_001168		
OG0015936		Caust.v2_001172		
OG0015937		Caust.v2_001175		
OG0015938		Caust.v2_001174		
OG0015939		Caust.v2_001188		
OG0015940		Caust.v2_001173		
OG0015941		Caust.v2_001154		
OG0015942		Caust.v2_001166		
OG0015943		Caust.v2_001186		
OG0015944		Caust.v2_001178		
OG0015945		Caust.v2_001165		
OG0015946		Caust.v2_001181		
OG0015947		Caust.v2_001184		
OG0015948		Caust.v2_018297		
OG0015949		Caust.v2_021660		
OG0015950		Caust.v2_014701		
OG0015951		Caust.v2_014700		
OG0015952		Caust.v2_014705		
OG0015953		Caust.v2_014706		
OG0015954		Caust.v2_014707		
OG0015955		Caust.v2_008194		
OG0015956		Caust.v2_008204		
OG0015957		Caust.v2_008206		
OG0015958		Caust.v2_008192		
OG0015959		Caust.v2_008207		
OG0015960		Caust.v2_008209		
OG0015961		Caust.v2_008211		
OG0015962		Caust.v2_008208		
OG0015963		Caust.v2_016996		
OG0015964		Caust.v2_017002		
OG0015965		Caust.v2_017001		
OG0015966		Caust.v2_017003		
OG0015967		Caust.v2_017004		
OG0015968		Caust.v2_017000		
OG0015969		Caust.v2_016999		
OG0015970		Caust.v2_019882		
OG0015971		Caust.v2_020828		
OG0015972		Caust.v2_021773		
OG0015973		Caust.v2_012243		
OG0015974		Caust.v2_012235		
OG0015975		Caust.v2_012242		
OG0015976		Caust.v2_012228		
OG0015977		Caust.v2_012240		
OG0015978		Caust.v2_012245		
OG0015979		Caust.v2_012244		
OG0015980		Caust.v2_019973		
OG0015981		Caust.v2_015894		
OG0015982		Caust.v2_015890		
OG0015983		Caust.v2_015895		
OG0015984		Caust.v2_015896		
OG0015985		Caust.v2_015892		
OG0015986		Caust.v2_015891		
OG0015987		Caust.v2_018942		
OG0015988		Caust.v2_016601		
OG0015989		Caust.v2_016596		
OG0015990		Caust.v2_017850		
OG0015991		Caust.v2_017851		
OG0015992		Caust.v2_016881		
OG0015993		Caust.v2_016880		
OG0015994		Caust.v2_016882		
OG0015995		Caust.v2_016883		
OG0015996		Caust.v2_016884		
OG0015997		Caust.v2_020670		
OG0015998		Caust.v2_020671		
OG0015999		Caust.v2_021195		
OG0016000		Caust.v2_017207		
OG0016001		Caust.v2_017210		
OG0016002		Caust.v2_017209		
OG0016003		Caust.v2_017208		
OG0016004		Caust.v2_017206		
OG0016005		Caust.v2_021825		
OG0016006		Caust.v2_017498		
OG0016007		Caust.v2_017496		
OG0016008		Caust.v2_017497		
OG0016009		Caust.v2_017499		
OG0016010		Caust.v2_010990		
OG0016011		Caust.v2_010993		
OG0016012		Caust.v2_010998		
OG0016013		Caust.v2_010992		
OG0016014		Caust.v2_010996		
OG0016015		Caust.v2_010997		
OG0016016		Caust.v2_010987		
OG0016017		Caust.v2_010994		
OG0016018		Caust.v2_010995		
OG0016019		Caust.v2_011011		
OG0016020		Caust.v2_011009		
OG0016021		Caust.v2_011015		
OG0016022		Caust.v2_011013		
OG0016023		Caust.v2_011004		
OG0016024		Caust.v2_011008		
OG0016025		Caust.v2_011017		
OG0016026		Caust.v2_011003		
OG0016027		Caust.v2_011019		
OG0016028		Caust.v2_011006		
OG0016029		Caust.v2_011018		
OG0016030		Caust.v2_011020		
OG0016031		Caust.v2_011016		
OG0016032		Caust.v2_015871		
OG0016033		Caust.v2_015872		
OG0016034		Caust.v2_015867		
OG0016035		Caust.v2_015869		
OG0016036		Caust.v2_015870		
OG0016037		Caust.v2_015864		
OG0016038		Caust.v2_018904		
OG0016039		Caust.v2_018008		
OG0016040		Caust.v2_018011		
OG0016041		Caust.v2_018009		
OG0016042		Caust.v2_018010		
OG0016043		Caust.v2_022201		
OG0016044		Caust.v2_021535		
OG0016045		Caust.v2_021581		
OG0016046		Caust.v2_020802		
OG0016047		Caust.v2_020803		
OG0016048		Caust.v2_018788		
OG0016049		Caust.v2_018787		
OG0016050		Caust.v2_020557		
OG0016051		Caust.v2_022616		
OG0016052		Caust.v2_015450		
OG0016053		Caust.v2_015440		
OG0016054		Caust.v2_015451		
OG0016055		Caust.v2_015452		
OG0016056		Caust.v2_015445		
OG0016057		Caust.v2_015448		
OG0016058		Caust.v2_015443		
OG0016059		Caust.v2_015442		
OG0016060		Caust.v2_015444		
OG0016061		Caust.v2_015446		
OG0016062		Caust.v2_015441		
OG0016063		Caust.v2_017482		
OG0016064		Caust.v2_017481		
OG0016065		Caust.v2_018477		
OG0016066		Caust.v2_019107		
OG0016067		Caust.v2_019108		
OG0016068		Caust.v2_020465		
OG0016069		Caust.v2_018281		
OG0016070		Caust.v2_014361		
OG0016071		Caust.v2_014354		
OG0016072		Caust.v2_014352		
OG0016073		Caust.v2_014356		
OG0016074		Caust.v2_014360		
OG0016075		Caust.v2_014355		
OG0016076		Caust.v2_014358		
OG0016077		Caust.v2_014363		
OG0016078		Caust.v2_014353		
OG0016079		Caust.v2_014357		
OG0016080		Caust.v2_014362		
OG0016081		Caust.v2_021496		
OG0016082		Caust.v2_021251		
OG0016083		Caust.v2_017609		
OG0016084		Caust.v2_017606		
OG0016085		Caust.v2_020993		
OG0016086		Caust.v2_020994		
OG0016087		Caust.v2_014522		
OG0016088		Caust.v2_014528		
OG0016089		Caust.v2_021058		
OG0016090		Caust.v2_015280		
OG0016091		Caust.v2_015281		
OG0016092		Caust.v2_015274		
OG0016093		Caust.v2_015282		
OG0016094		Caust.v2_015276		
OG0016095		Caust.v2_015273		
OG0016096		Caust.v2_015275		
OG0016097		Caust.v2_015278		
OG0016098		Caust.v2_011883		
OG0016099		Caust.v2_011886		
OG0016100		Caust.v2_011898		
OG0016101		Caust.v2_011895		
OG0016102		Caust.v2_011884		
OG0016103		Caust.v2_011885		
OG0016104		Caust.v2_016434		
OG0016105		Caust.v2_016435		
OG0016106		Caust.v2_016441		
OG0016107		Caust.v2_016438		
OG0016108		Caust.v2_016437		
OG0016109		Caust.v2_016440		
OG0016110		Caust.v2_016439		
OG0016111		Caust.v2_016436		
OG0016112		Caust.v2_016442		
OG0016113		Caust.v2_022313		
OG0016114		Caust.v2_016892		
OG0016115		Caust.v2_016887		
OG0016116		Caust.v2_016888		
OG0016117		Caust.v2_016891		
OG0016118		Caust.v2_016886		
OG0016119		Caust.v2_016889		
OG0016120		Caust.v2_016893		
OG0016121		Caust.v2_017452		
OG0016122		Caust.v2_017453		
OG0016123		Caust.v2_017450		
OG0016124		Caust.v2_017448		
OG0016125		Caust.v2_017454		
OG0016126		Caust.v2_017455		
OG0016127		Caust.v2_017451		
OG0016128		Caust.v2_017449		
OG0016129		Caust.v2_016200		
OG0016130		Caust.v2_016198		
OG0016131		Caust.v2_016201		
OG0016132		Caust.v2_016196		
OG0016133		Caust.v2_016197		
OG0016134		Caust.v2_016203		
OG0016135		Caust.v2_016204		
OG0016136		Caust.v2_016202		
OG0016137		Caust.v2_019148		
OG0016138		Caust.v2_019147		
OG0016139		Caust.v2_015199		
OG0016140		Caust.v2_015200		
OG0016141		Caust.v2_015198		
OG0016142		Caust.v2_015201		
OG0016143		Caust.v2_015211		
OG0016144		Caust.v2_015210		
OG0016145		Caust.v2_015207		
OG0016146		Caust.v2_015203		
OG0016147		Caust.v2_015209		
OG0016148		Caust.v2_015213		
OG0016149		Caust.v2_015212		
OG0016150		Caust.v2_015208		
OG0016151		Caust.v2_018461		
OG0016152		Caust.v2_022651		
OG0016153		Caust.v2_021990		
OG0016154		Caust.v2_022628		
OG0016155		Caust.v2_021991		
OG0016156		Caust.v2_022254		
OG0016157		Caust.v2_012015		
OG0016158		Caust.v2_012019		
OG0016159		Caust.v2_012014		
OG0016160		Caust.v2_012013		
OG0016161		Caust.v2_012017		
OG0016162		Caust.v2_022303		
OG0016163		Caust.v2_016045		
OG0016164		Caust.v2_016047		
OG0016165		Caust.v2_016043		
OG0016166		Caust.v2_016044		
OG0016167		Caust.v2_016049		
OG0016168		Caust.v2_016050		
OG0016169		Caust.v2_016046		
OG0016170		Caust.v2_016048		
OG0016171		Caust.v2_005795		
OG0016172		Caust.v2_005797		
OG0016173		Caust.v2_005807		
OG0016174		Caust.v2_005801		
OG0016175		Caust.v2_005811		
OG0016176		Caust.v2_005820		
OG0016177		Caust.v2_005828		
OG0016178		Caust.v2_005819		
OG0016179		Caust.v2_005825		
OG0016180		Caust.v2_005833		
OG0016181		Caust.v2_005832		
OG0016182		Caust.v2_005827		
OG0016183		Caust.v2_005823		
OG0016184		Caust.v2_005831		
OG0016185		Caust.v2_005834		
OG0016186		Caust.v2_005822		
OG0016187		Caust.v2_005821		
OG0016188		Caust.v2_022439		
OG0016189		Caust.v2_018012		
OG0016190		Caust.v2_020599		
OG0016191		Caust.v2_012272		
OG0016192		Caust.v2_012274		
OG0016193		Caust.v2_012281		
OG0016194		Caust.v2_012271		
OG0016195		Caust.v2_012282		
OG0016196		Caust.v2_020217		
OG0016197		Caust.v2_020216		
OG0016198		Caust.v2_018275		
OG0016199		Caust.v2_018278		
OG0016200		Caust.v2_013765		
OG0016201		Caust.v2_013769		
OG0016202		Caust.v2_013757		
OG0016203		Caust.v2_013767		
OG0016204		Caust.v2_013768		
OG0016205		Caust.v2_013774		
OG0016206		Caust.v2_013762		
OG0016207		Caust.v2_013761		
OG0016208		Caust.v2_013773		
OG0016209		Caust.v2_013760		
OG0016210		Caust.v2_013771		
OG0016211		Caust.v2_013764		
OG0016212		Caust.v2_013766		
OG0016213		Caust.v2_013770		
OG0016214		Caust.v2_013759		
OG0016215		Caust.v2_013772		
OG0016216		Caust.v2_022594		
OG0016217		Caust.v2_016078		
OG0016218		Caust.v2_016076		
OG0016219		Caust.v2_016075		
OG0016220		Caust.v2_016081		
OG0016221		Caust.v2_016077		
OG0016222		Caust.v2_016082		
OG0016223		Caust.v2_021532		
OG0016224		Caust.v2_022075		
OG0016225		Caust.v2_014194		
OG0016226		Caust.v2_014193		
OG0016227		Caust.v2_021707		
OG0016228		Caust.v2_018792		
OG0016229		Caust.v2_017019		
OG0016230		Caust.v2_017013		
OG0016231		Caust.v2_017014		
OG0016232		Caust.v2_017018		
OG0016233		Caust.v2_017016		
OG0016234		Caust.v2_016328		
OG0016235		Caust.v2_016329		
OG0016236		Caust.v2_003813		
OG0016237		Caust.v2_003805		
OG0016238		Caust.v2_003827		
OG0016239		Caust.v2_003821		
OG0016240		Caust.v2_003825		
OG0016241		Caust.v2_003828		
OG0016242		Caust.v2_003819		
OG0016243		Caust.v2_003826		
OG0016244		Caust.v2_003843		
OG0016245		Caust.v2_003847		
OG0016246		Caust.v2_003842		
OG0016247		Caust.v2_022061		
OG0016248		Caust.v2_017534		
OG0016249		Caust.v2_017535		
OG0016250		Caust.v2_017532		
OG0016251		Caust.v2_017530		
OG0016252		Caust.v2_022369		
OG0016253		Caust.v2_020618		
OG0016254		Caust.v2_020617		
OG0016255		Caust.v2_021884		
OG0016256		Caust.v2_017650		
OG0016257		Caust.v2_017652		
OG0016258		Caust.v2_017648		
OG0016259		Caust.v2_017647		
OG0016260		Caust.v2_017649		
OG0016261		Caust.v2_018310		
OG0016262		Caust.v2_018312		
OG0016263		Caust.v2_018309		
OG0016264		Caust.v2_018314		
OG0016265		Caust.v2_014775		
OG0016266		Caust.v2_021286		
OG0016267		Caust.v2_020412		
OG0016268		Caust.v2_019690		
OG0016269		Caust.v2_019936		
OG0016270		Caust.v2_019981		
OG0016271		Caust.v2_022343		
OG0016272		Caust.v2_021880		
OG0016273		Caust.v2_020109		
OG0016274		Caust.v2_020107		
OG0016275		Caust.v2_019301		
OG0016276		Caust.v2_019570		
OG0016277		Caust.v2_019569		
OG0016278		Caust.v2_016762		
OG0016279		Caust.v2_016761		
OG0016280		Caust.v2_016756		
OG0016281		Caust.v2_016763		
OG0016282		Caust.v2_016764		
OG0016283		Caust.v2_018001		
OG0016284		Caust.v2_018004		
OG0016285		Caust.v2_018003		
OG0016286		Caust.v2_018006		
OG0016287		Caust.v2_008115		
OG0016288		Caust.v2_008134		
OG0016289		Caust.v2_018383		
OG0016290		Caust.v2_021829		
OG0016291		Caust.v2_016021		
OG0016292		Caust.v2_016020		
